Year,County,NCICCode,Month,Violent_sum,Homicide_sum,ForRape_sum,Robbery_sum,AggAssault_sum,Property_sum,Burglary_sum,VehicleTheft_sum,LTtotal_sum,ViolentClr_sum,HomicideClr_sum,ForRapeClr_sum,RobberyClr_sum,AggAssaultClr_sum,PropertyClr_sum,BurglaryClr_sum,VehicleTheftClr_sum,LTtotalClr_sum,TotalStructural_sum,TotalMobile_sum,TotalOther_sum,GrandTotal_sum,GrandTotClr_sum,RAPact_sum,ARAPact_sum,FROBact_sum,KROBact_sum,OROBact_sum,SROBact_sum,HROBnao_sum,CHROBnao_sum,GROBnao_sum,CROBnao_sum,RROBnao_sum,BROBnao_sum,MROBnao_sum,FASSact_sum,KASSact_sum,OASSact_sum,HASSact_sum,FEBURact_Sum,UBURact_sum,RESDBUR_sum,RNBURnao_sum,RDBURnao_sum,RUBURnao_sum,NRESBUR_sum,NNBURnao_sum,NDBURnao_sum,NUBURnao_sum,MVTact_sum,TMVTact_sum,OMVTact_sum,PPLARnao_sum,PSLARnao_sum,SLLARnao_sum,MVLARnao_sum,MVPLARnao_sum,BILARnao_sum,FBLARnao_sum,COMLARnao_sum,AOLARnao_sum,LT400nao_sum,LT200400nao_sum,LT200nao_sum,LT50200nao_sum,LT50nao_sum
2017,San Diego County,San Diego Co. Sheriff's Department,6,128,2,9,19,98,398,92,80,226,68,3,4,11,50,55,16,13,26,1,0,4,5,4,9,0,4,1,3,11,7,5,1,1,4,0,1,9,11,35,43,52,40,56,5,13,38,36,10,10,16,66,8,6,0,4,25,104,14,8,44,0,27,98.0,38.0,,36,54
2017,San Diego County,San Diego Co. Sheriff's Department,7,134,2,12,20,100,354,94,76,184,70,1,3,8,58,56,13,15,28,1,0,2,3,4,12,0,2,2,1,15,13,2,0,2,2,0,1,9,12,40,39,48,46,60,6,19,35,34,14,4,16,61,11,4,0,0,13,81,8,6,54,0,22,85.0,16.0,,37,46
2017,San Diego County,San Diego Co. Sheriff's Department,8,123,0,11,20,92,393,102,69,222,92,0,3,14,75,66,13,16,37,1,0,1,2,2,10,1,7,2,1,10,11,3,0,1,2,0,3,3,19,27,43,67,35,60,8,21,31,42,14,3,25,49,11,9,0,3,13,90,21,3,49,0,43,110.0,24.0,,37,51
2017,San Diego County,San Diego Co. Sheriff's Department,9,120,0,12,18,90,359,88,65,206,75,1,2,8,64,67,21,14,32,1,1,1,3,1,12,0,6,1,2,9,11,5,0,1,0,0,1,19,13,28,30,50,38,52,5,14,33,36,15,9,12,44,10,11,1,0,17,91,16,2,58,0,21,91.0,29.0,,38,48
2017,San Diego County,San Diego Co. Sheriff's Department,10,145,0,12,22,111,397,94,72,231,94,0,2,9,83,62,11,8,43,1,0,1,2,4,11,1,6,3,1,12,13,6,1,0,2,0,0,11,11,42,47,52,42,56,12,18,26,38,11,8,19,43,13,16,0,3,34,109,16,2,47,0,20,92.0,39.0,,41,59
2017,San Diego County,San Diego Co. Sheriff's Department,11,100,3,4,17,76,395,93,72,230,76,1,1,3,71,92,14,23,55,0,0,2,2,3,5,-1,3,0,4,10,8,4,0,2,2,1,0,10,4,31,31,55,38,48,7,15,26,45,15,8,22,53,15,4,0,1,27,100,6,3,67,0,26,96.0,37.0,,52,45
2017,San Diego County,San Diego Co. Sheriff's Department,12,111,3,9,21,78,443,95,76,272,73,3,3,8,59,82,13,14,55,1,0,5,6,4,9,0,8,2,0,11,7,6,0,1,6,0,1,9,13,30,26,59,36,55,7,17,31,40,14,5,21,58,13,5,0,4,28,124,13,3,65,0,35,111.0,39.0,,66,56
2017,San Diego County,Carlsbad,1,11,0,0,6,5,171,37,7,127,8,0,0,3,5,15,3,1,11,1,0,0,1,0,-1,1,2,1,0,3,0,3,0,0,1,0,2,0,1,4,0,20,17,14,3,2,9,23,8,8,7,8,-1,0,1,0,10,44,0,11,20,0,41,53.0,12.0,,21,41
2017,San Diego County,Carlsbad,2,20,0,4,3,13,127,26,13,88,6,0,1,0,5,14,0,2,12,0,0,0,0,0,3,1,1,1,0,1,2,1,0,0,0,0,0,3,0,9,1,20,6,10,1,0,9,16,5,1,10,12,0,1,0,0,23,24,0,4,6,0,31,29.0,9.0,,19,31
2017,San Diego County,Carlsbad,3,19,0,2,4,13,189,25,14,150,12,0,1,2,9,18,1,1,16,2,0,0,2,0,1,1,1,0,0,3,2,0,1,0,0,0,1,3,1,7,2,13,12,11,0,3,8,14,5,4,5,14,0,0,0,0,14,51,0,6,9,0,70,54.0,21.0,,22,53
2017,San Diego County,Carlsbad,4,20,0,5,1,14,174,44,11,119,12,0,1,1,10,19,4,2,13,0,0,1,1,1,5,0,0,1,0,0,0,0,0,1,0,0,0,2,2,3,7,25,19,22,5,3,14,22,8,2,12,8,0,3,0,0,4,70,2,3,27,0,13,54.0,12.0,,26,27
2017,San Diego County,Carlsbad,5,19,0,3,1,15,197,38,13,146,14,0,2,1,11,11,2,1,8,0,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,1,2,4,8,26,12,21,2,2,17,17,6,1,10,12,0,1,0,0,9,73,5,9,35,0,15,77.0,17.0,,15,37
2017,San Diego County,Carlsbad,6,17,0,2,2,13,156,34,7,115,10,0,0,1,9,20,6,2,12,0,0,3,3,1,2,0,0,0,2,0,1,1,0,0,0,0,0,0,4,3,6,16,18,18,4,1,13,16,2,2,12,6,0,1,0,1,8,53,2,4,42,0,5,46.0,23.0,,20,26
2017,San Diego County,Carlsbad,7,28,0,1,8,19,201,28,10,163,13,0,0,2,11,19,4,2,13,1,0,0,1,2,1,0,0,1,2,5,3,2,0,0,3,0,0,2,1,6,10,14,14,13,0,2,11,15,2,1,12,6,3,1,0,1,13,84,4,7,42,0,12,78.0,28.0,,27,30
2017,San Diego County,Carlsbad,8,21,0,0,3,18,184,34,13,137,10,0,0,2,8,22,4,3,15,0,1,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,1,3,1,7,7,19,15,20,2,4,14,14,4,3,7,10,2,1,0,2,21,60,2,7,36,0,9,63.0,25.0,,29,20
2017,San Diego County,Carlsbad,9,23,0,2,7,14,186,40,8,138,9,0,1,2,6,14,3,0,11,0,0,0,0,0,1,1,0,2,0,5,2,3,0,0,2,0,0,0,1,3,10,27,13,27,9,4,14,13,8,-1,6,7,0,1,0,2,10,72,2,10,30,1,11,53.0,28.0,,25,32
2017,San Diego County,Carlsbad,10,28,0,6,2,20,220,41,15,164,8,0,0,1,7,23,2,2,19,0,0,2,2,0,6,0,1,0,0,1,2,0,0,0,0,0,0,4,0,13,3,26,15,29,4,7,18,12,2,1,9,11,2,2,0,1,17,82,2,15,37,0,10,74.0,19.0,,27,44
2017,San Diego County,Carlsbad,11,24,0,4,5,15,199,36,11,152,5,0,0,0,5,21,5,3,13,1,0,2,3,1,4,0,1,0,2,2,3,2,0,0,0,0,0,2,1,5,7,25,11,19,4,5,10,17,2,3,12,11,0,0,3,0,15,68,6,5,41,0,14,58.0,21.0,,29,44
2017,San Diego County,Carlsbad,12,17,0,1,4,12,205,49,17,139,12,0,0,2,10,20,4,2,14,1,0,3,4,1,1,0,1,0,1,2,2,2,0,0,0,0,0,2,0,2,8,23,26,27,1,9,17,22,6,3,13,11,2,4,0,0,12,66,4,8,39,0,10,58.0,26.0,,24,31
2017,San Diego County,Chula Vista,1,61,0,4,28,29,356,45,73,238,32,0,2,14,16,41,4,4,33,0,1,0,1,0,4,0,7,3,3,15,15,6,2,0,2,1,2,5,7,8,9,27,18,32,4,9,19,13,5,0,8,57,9,7,0,0,41,116,12,7,46,0,16,105.0,36.0,,42,55
2017,San Diego County,Chula Vista,2,56,0,5,16,35,335,52,49,234,27,0,2,6,19,34,3,1,30,0,0,2,2,0,5,0,3,2,0,11,7,5,1,0,2,1,0,2,6,10,17,34,18,38,3,8,27,14,3,1,10,38,7,4,1,0,44,101,14,7,49,0,18,97.0,38.0,,41,58
2017,San Diego County,Chula Vista,3,64,0,6,21,37,299,46,59,194,22,0,1,6,15,46,9,4,33,1,0,2,3,2,6,0,2,6,2,11,11,8,1,0,0,0,1,8,9,13,7,19,27,23,9,7,7,23,6,7,10,47,5,7,0,0,36,69,11,15,44,0,19,85.0,31.0,,29,49
2017,San Diego County,Chula Vista,4,51,0,3,16,32,239,47,44,148,17,0,0,7,10,25,4,2,19,0,1,3,4,2,3,0,1,2,4,9,10,1,1,1,2,0,1,7,9,7,9,30,17,28,6,11,11,19,5,2,12,30,6,8,0,0,25,57,7,6,42,0,11,57.0,18.0,,41,32
2017,San Diego County,Chula Vista,5,78,0,5,34,39,315,57,54,204,36,0,1,12,23,33,8,3,22,1,0,2,3,1,5,0,2,6,5,21,20,9,1,1,1,1,1,2,7,19,11,29,28,34,6,5,23,23,8,2,13,37,9,8,0,1,26,73,14,16,55,0,19,84.0,37.0,,41,42
2017,San Diego County,Chula Vista,6,66,0,7,23,36,363,66,71,226,25,0,1,6,18,40,5,3,32,0,0,0,0,0,7,0,3,4,1,15,13,4,1,1,2,0,2,6,17,7,6,34,32,46,6,19,21,20,8,5,7,48,13,10,0,0,42,96,8,19,45,0,16,93.0,33.0,,48,52
2017,San Diego County,Chula Vista,7,72,0,6,25,41,313,40,65,208,31,0,1,10,20,31,4,2,25,1,0,0,1,0,5,1,4,4,3,14,7,11,1,2,3,1,0,1,6,25,9,24,16,31,6,12,13,9,2,1,6,44,4,17,0,2,37,91,12,12,39,0,15,76.0,31.0,,43,58
2017,San Diego County,Chula Vista,8,77,0,4,35,38,322,40,59,223,36,0,2,15,19,34,6,4,24,0,1,2,3,1,4,0,10,5,2,18,18,13,1,0,3,0,0,6,5,13,14,26,14,23,7,11,5,17,4,3,10,34,11,14,1,0,36,96,11,14,41,0,24,86.0,41.0,,43,53
2017,San Diego County,Chula Vista,9,61,0,4,19,38,333,43,70,220,28,0,0,10,18,42,2,1,39,0,0,0,0,0,4,0,8,1,2,8,6,8,0,3,2,0,0,4,7,15,12,30,13,33,9,11,13,10,2,4,4,49,14,7,1,0,39,85,4,12,55,1,23,77.0,30.0,,58,55
2017,San Diego County,Chula Vista,10,77,1,1,29,46,362,71,87,204,35,0,0,13,22,33,8,2,23,0,1,2,3,1,1,0,7,5,2,15,10,9,2,2,2,1,3,14,8,16,8,40,31,56,9,25,22,15,6,5,4,50,9,28,1,0,42,72,7,13,52,0,17,83.0,35.0,,38,48
2017,San Diego County,Chula Vista,11,67,0,11,28,28,288,62,57,169,22,0,3,9,10,42,8,1,33,0,1,0,1,0,11,0,7,4,3,14,13,9,1,2,2,0,1,2,10,11,5,40,22,47,6,12,29,15,2,6,7,37,10,10,0,2,32,57,5,8,56,0,9,75.0,25.0,,37,32
2017,San Diego County,Chula Vista,12,78,1,6,30,41,358,71,73,214,29,1,0,9,19,46,13,4,29,0,1,1,2,0,6,0,5,2,2,21,11,13,1,0,1,0,4,4,12,16,9,40,31,49,9,16,24,22,11,3,8,52,10,11,0,0,43,93,9,9,44,0,16,102.0,33.0,,44,35
2017,San Diego County,Coronado,1,3,0,0,0,3,36,4,4,28,3,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,4,4,0,0,4,0,0,0,0,2,2,0,0,0,3,9,1,7,4,0,4,16.0,4.0,,4,4
2017,San Diego County,Coronado,2,0,0,0,0,0,28,3,0,25,0,0,0,0,0,12,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,2,0,1,1,0,0,0,0,0,1,0,4,6,0,10,1,0,3,11.0,6.0,,6,2
2017,San Diego County,Coronado,3,2,0,0,1,1,19,1,1,17,1,0,0,1,0,8,1,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,3,1,0,8,2,0,2,8.0,2.0,,5,2
2017,San Diego County,Coronado,4,1,0,0,0,1,39,2,3,34,1,0,0,0,1,2,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,1,0,1,0,1,0,1,0,2,0,0,2,6,0,15,3,0,8,20.0,6.0,,8,0
2017,San Diego County,Coronado,5,3,0,0,1,2,43,5,3,35,1,0,0,0,1,10,0,1,9,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,2,3,3,1,1,1,2,0,0,2,1,0,2,0,0,1,3,0,27,1,0,3,22.0,12.0,,1,0
2017,San Diego County,Coronado,6,2,0,0,0,2,31,2,3,26,2,0,0,0,2,5,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,2,0,1,0,0,0,12,2,9,0,0,3,12.0,8.0,,3,3
2017,San Diego County,Coronado,7,5,0,1,2,2,45,2,3,40,1,0,0,0,1,5,0,3,2,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,2,1,1,1,0,1,0,1,0,1,0,1,0,2,0,0,1,5,0,24,2,0,8,21.0,9.0,,9,1
2017,San Diego County,Coronado,8,2,0,1,0,1,36,0,1,35,4,0,1,2,1,2,0,0,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,7,2,12,2,0,8,20.0,6.0,,6,3
2017,San Diego County,Coronado,9,4,0,2,0,2,24,4,4,16,2,0,0,0,2,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,1,0,2,1,0,1,0,1,2,1,0,0,0,4,0,7,0,0,5,10.0,5.0,,0,1
2017,San Diego County,Coronado,10,1,0,0,1,0,13,1,2,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,2,0,5,0,0,3,8.0,0.0,,2,0
2017,San Diego County,Coronado,11,5,0,0,0,5,36,1,2,33,5,0,0,0,5,7,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,1,0,1,0,0,0,0,0,2,0,0,0,0,4,6,2,9,1,0,11,12.0,11.0,,6,4
2017,San Diego County,Coronado,12,1,0,0,0,1,16,2,2,12,1,0,0,0,1,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,1,1,0,1,0,1,0,0,1,2,0,4,1,0,4,5.0,1.0,,3,3
2017,San Diego County,Del Mar,1,0,0,0,0,0,14,3,1,10,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,1,2,0,0,0,0,1,0,0,0,0,1,6,0,0,3,0,0,7.0,2.0,,1,0
2017,San Diego County,Del Mar,2,1,0,0,0,1,11,3,0,8,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,0,2,1,0,0,0,0,0,0,0,0,0,1,3,0,3,1,0,0,6.0,1.0,,0,1
2017,San Diego County,Del Mar,3,0,0,0,0,0,10,4,1,5,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,1,1,2,0,0,2,0,1,0,0,0,0,1,0,0,2,0,2,4.0,1.0,,0,0
2017,San Diego County,Del Mar,4,0,0,0,0,0,11,3,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,2,0,0,2,1,0,0,0,0,0,6,0,0,1,0,0,4.0,2.0,,1,0
2017,San Diego County,Del Mar,5,3,0,0,0,3,16,7,1,8,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,5,4,4,0,0,3,1,0,2,1,0,0,0,0,0,4,0,0,2,0,2,3.0,1.0,,2,2
2017,San Diego County,Del Mar,6,1,0,0,0,1,20,1,1,18,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1,11,0,0,2,0,3,11.0,1.0,,2,4
2017,San Diego County,Del Mar,7,3,0,0,0,3,15,2,6,7,3,0,0,0,3,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,2,1,1,0,6,0,0,0,0,1,4,0,1,0,0,1,4.0,0.0,,1,2
2017,San Diego County,Del Mar,8,1,0,0,0,1,12,1,0,11,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,7,0,0,2,0,2,5.0,1.0,,3,2
2017,San Diego County,Del Mar,9,1,0,0,0,1,6,2,0,4,1,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2,1,0,1,0,0,0,1,0,0,2,0,1,0,0,0,3.0,0.0,,0,1
2017,San Diego County,Del Mar,10,1,0,1,0,0,15,3,2,10,0,0,0,0,0,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,1,1,1,0,0,2,0,0,0,1,1,4,0,1,2,0,1,4.0,4.0,,1,1
2017,San Diego County,Del Mar,11,1,0,0,0,1,8,4,0,4,1,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,4,0,1,3,0,0,0,0,0,0,1,0,0,1,0,2,3.0,1.0,,0,0
2017,San Diego County,Del Mar,12,0,0,0,0,0,8,5,0,3,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,1,0,4,0,0,4,0,0,0,0,0,1,1,0,0,0,0,1,2.0,0.0,,0,1
2017,San Diego County,El Cajon,1,35,0,5,12,18,246,54,52,140,9,0,1,2,6,31,4,4,23,0,0,1,1,0,5,0,3,1,2,6,5,4,0,1,2,0,0,1,6,4,7,33,21,31,8,7,16,23,8,3,12,41,8,3,0,1,38,69,4,5,14,0,9,53.0,20.0,,30,37
2017,San Diego County,El Cajon,2,27,0,6,14,7,185,38,33,114,9,0,2,3,4,25,6,7,12,0,0,0,0,0,6,0,3,0,3,8,7,1,1,2,2,0,1,1,2,3,1,26,12,20,5,5,10,18,11,2,5,27,5,1,0,0,28,49,4,5,18,1,9,46.0,13.0,,29,26
2017,San Diego County,El Cajon,3,32,0,2,12,18,202,46,27,129,13,0,0,6,7,32,3,6,23,1,0,1,2,0,2,0,4,1,1,6,7,3,0,0,1,0,1,5,4,5,4,30,16,25,9,6,10,21,10,4,7,22,3,2,0,0,36,52,6,7,21,0,7,45.0,24.0,,25,35
2017,San Diego County,El Cajon,4,27,0,4,4,19,184,27,36,121,9,0,0,2,7,28,5,5,18,0,0,0,0,0,4,0,0,1,0,3,2,2,0,0,0,0,0,0,3,8,8,18,9,18,5,4,9,9,5,2,2,32,2,2,0,0,28,53,8,3,23,0,6,42.0,19.0,,28,32
2017,San Diego County,El Cajon,5,36,0,4,12,20,211,30,41,140,16,0,0,6,10,21,3,1,17,0,0,2,2,1,4,0,1,3,0,8,6,5,0,1,0,0,0,1,4,10,5,17,13,18,4,8,6,12,7,2,3,31,4,6,0,2,37,67,5,6,14,0,9,54.0,21.0,,26,39
2017,San Diego County,El Cajon,6,32,0,3,8,21,179,36,30,113,12,0,0,4,8,20,3,6,11,0,0,1,1,0,3,0,5,0,0,3,7,1,0,0,0,0,0,1,6,10,4,25,11,14,1,7,6,22,12,4,6,18,4,8,0,0,24,42,11,9,18,0,9,38.0,22.0,,18,35
2017,San Diego County,El Cajon,7,42,0,3,14,25,153,24,26,103,8,0,0,1,7,18,4,3,11,0,0,0,0,0,3,0,4,1,0,9,6,6,0,1,0,1,0,4,9,7,5,16,8,11,2,3,6,13,7,4,2,25,0,1,1,0,22,34,11,2,26,0,7,29.0,23.0,,22,29
2017,San Diego County,El Cajon,8,44,0,5,16,23,186,31,37,118,15,0,0,7,8,27,5,7,15,0,0,0,0,0,4,1,4,0,0,12,5,4,1,5,1,0,0,3,5,6,9,21,10,18,4,6,8,13,6,3,4,33,2,2,0,3,26,42,7,4,22,0,14,47.0,18.0,,27,26
2017,San Diego County,El Cajon,9,43,0,8,18,17,157,24,26,107,14,0,0,7,7,21,3,8,10,0,0,0,0,0,8,0,2,3,1,12,9,5,0,2,1,0,1,2,8,5,2,14,10,16,4,3,9,8,1,1,6,19,5,2,1,1,22,36,11,3,28,1,4,36.0,23.0,,25,23
2017,San Diego County,El Cajon,10,41,0,3,24,14,210,36,39,135,16,0,0,7,9,33,8,6,19,2,0,3,5,3,3,0,3,3,5,13,12,5,0,2,2,3,0,0,5,6,3,21,15,20,11,3,6,16,9,3,4,31,4,4,0,1,33,51,11,6,22,0,11,49.0,21.0,,29,36
2017,San Diego County,El Cajon,11,39,0,2,19,18,193,32,34,127,13,0,0,7,6,32,8,5,19,0,0,0,0,0,2,0,5,3,3,8,10,5,0,1,2,0,1,0,4,8,6,19,13,24,9,11,4,8,4,1,3,29,5,0,0,2,32,45,11,1,27,0,9,43.0,20.0,,22,42
2017,San Diego County,El Cajon,12,31,1,3,10,17,224,36,33,155,4,1,0,1,2,34,6,7,21,0,0,1,1,0,3,0,4,0,1,5,5,3,0,0,1,1,0,3,2,7,5,20,16,15,7,5,3,21,7,8,6,28,3,2,0,3,39,56,14,1,22,0,20,55.0,23.0,,39,38
2017,San Diego County,Escondido,1,64,0,4,22,38,248,36,38,174,40,0,1,13,26,33,1,4,28,1,0,0,1,1,4,0,3,3,4,12,12,7,0,0,0,0,3,4,4,19,11,27,9,14,3,5,6,22,12,2,8,32,2,4,1,2,33,73,19,4,28,0,14,55.0,29.0,,38,52
2017,San Diego County,Escondido,2,30,1,2,11,16,205,30,37,138,8,1,1,2,4,52,2,6,44,0,0,1,1,1,1,1,2,3,2,4,5,1,1,2,2,0,0,1,5,4,6,20,10,18,1,10,7,12,8,0,4,34,3,0,0,0,43,50,20,2,18,0,5,44.0,20.0,,32,42
2017,San Diego County,Escondido,3,41,1,4,9,27,189,29,31,129,17,1,1,3,12,49,1,5,43,0,0,1,1,1,4,0,1,0,0,8,4,3,0,1,1,0,0,6,3,12,6,14,15,18,4,5,9,11,6,1,4,26,4,1,0,0,49,44,10,2,15,0,9,38.0,32.0,,24,35
2017,San Diego County,Escondido,4,33,1,4,11,17,244,43,37,164,15,1,1,3,10,38,3,5,30,0,0,1,1,0,4,0,0,3,3,5,7,1,1,1,0,1,0,0,5,5,7,32,11,14,1,7,6,29,20,1,8,32,4,1,0,1,33,61,14,5,38,1,11,53.0,30.0,,41,40
2017,San Diego County,Escondido,5,46,0,6,8,32,222,50,12,160,23,0,1,2,20,48,1,6,41,0,0,4,4,1,6,0,0,2,2,4,2,5,0,1,0,0,0,6,7,15,4,31,19,23,4,15,4,27,12,2,13,10,0,2,0,0,48,55,12,6,31,0,8,51.0,33.0,,37,39
2017,San Diego County,Escondido,6,38,0,1,7,30,161,27,22,112,19,0,2,3,14,47,3,7,37,0,0,1,1,0,0,1,1,0,1,5,1,3,1,1,0,0,1,4,3,18,5,15,12,11,1,6,4,16,5,5,6,21,0,1,0,0,35,35,11,3,19,0,9,30.0,8.0,,38,36
2017,San Diego County,Escondido,7,43,0,6,14,23,274,45,44,185,14,0,0,2,12,40,2,5,33,2,0,1,3,0,6,0,1,4,0,9,9,3,0,0,2,0,0,1,6,8,8,27,18,20,4,5,11,25,11,4,10,31,7,6,2,0,50,53,19,3,43,3,12,65.0,35.0,,38,47
2017,San Diego County,Escondido,8,45,0,3,17,25,192,36,28,128,24,0,0,8,16,49,6,8,35,4,0,3,7,0,3,0,1,2,2,12,8,7,1,0,0,0,1,1,8,12,4,22,14,24,2,13,9,12,3,3,6,21,6,1,1,2,45,40,7,4,24,0,5,43.0,28.0,,26,31
2017,San Diego County,Escondido,9,52,0,6,11,35,184,31,29,124,21,0,1,5,15,36,2,1,33,1,0,2,3,1,6,0,1,3,1,6,3,6,0,0,0,0,2,3,7,18,7,16,15,18,4,6,8,13,8,2,3,19,4,6,0,2,30,40,11,4,24,0,13,45.0,22.0,,29,28
2017,San Diego County,Escondido,10,64,0,6,26,32,217,22,32,163,24,0,0,12,12,45,2,5,38,0,0,1,1,0,6,0,5,1,7,13,8,7,2,5,2,2,0,7,10,9,6,13,9,15,6,4,5,7,3,-2,6,26,6,0,0,0,45,53,13,7,30,0,15,60.0,37.0,,30,36
2017,San Diego County,Escondido,11,64,0,5,19,40,246,34,52,160,28,0,1,6,21,41,5,11,25,3,1,1,5,0,5,0,2,1,4,12,11,3,1,1,1,0,2,1,10,20,9,25,9,17,5,8,4,17,12,2,3,38,11,3,2,2,35,59,15,9,26,0,12,61.0,35.0,,27,37
2017,San Diego County,Escondido,12,56,0,4,19,33,223,44,36,143,21,0,0,7,14,31,3,0,28,0,1,0,1,0,4,0,1,2,3,13,6,10,1,0,0,1,1,5,4,19,5,32,12,25,4,9,12,19,5,4,10,26,5,5,0,2,31,53,12,6,27,1,11,63.0,17.0,,32,31
2017,San Diego County,Imperial Beach,1,9,0,1,2,6,33,10,6,17,1,0,0,0,1,3,2,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,5,0,5,5,9,1,1,7,1,1,0,0,6,0,0,0,0,2,10,2,1,1,0,1,4.0,3.0,,3,7
2017,San Diego County,Imperial Beach,2,9,0,0,1,8,31,3,6,22,2,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,3,3,2,1,1,0,1,0,2,1,1,0,3,0,3,0,0,1,12,1,0,5,0,3,8.0,4.0,,3,7
2017,San Diego County,Imperial Beach,3,13,0,0,5,8,37,8,4,25,10,0,0,4,6,8,2,1,5,0,0,0,0,0,0,0,2,0,1,2,2,0,0,2,0,0,1,4,1,2,1,3,5,4,3,0,1,4,2,2,0,3,1,0,0,0,3,10,0,4,5,0,3,11.0,5.0,,6,3
2017,San Diego County,Imperial Beach,4,7,0,1,4,2,27,1,13,13,3,0,0,2,1,4,2,2,0,0,0,0,0,0,1,0,0,1,1,2,2,0,0,2,0,0,0,0,0,1,1,0,1,1,0,1,0,0,-1,1,0,11,0,2,0,1,-1,6,2,1,5,0,-1,2.0,4.0,,3,4
2017,San Diego County,Imperial Beach,5,27,0,1,3,23,36,6,7,23,24,0,1,3,20,4,1,1,2,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,2,0,0,5,11,2,5,1,5,4,0,2,2,2,1,1,0,4,2,1,0,0,4,13,3,1,2,0,0,13.0,2.0,,1,7
2017,San Diego County,Imperial Beach,6,6,0,1,0,5,29,10,5,14,3,0,0,0,3,9,3,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,6,4,9,1,3,5,1,1,0,0,5,0,0,0,0,3,4,2,1,3,0,1,6.0,1.0,,1,6
2017,San Diego County,Imperial Beach,7,14,0,1,4,9,21,5,4,12,8,0,0,1,7,3,2,1,0,0,0,0,0,0,1,0,1,1,1,1,3,0,0,1,0,0,0,0,5,3,1,0,5,4,1,1,2,1,0,0,1,4,0,0,0,0,0,3,5,0,2,0,2,3.0,2.0,,3,4
